work_id,work_name,work_type,district,sanctioned_amount,expenditure,physical_progress_pct,financial_progress_pct,utilisation_pct,cost_overrun_pct,progress_gap,delay_days,payment_irregularity,cost_per_progress,anomaly_score,anomaly_flag,duplicate_risk_score,delay_risk,utilisation_irregularity,fund_diversion_score,risk_score,risk_band,risk_reasons
WRK00140,Community Hall at District_8 Sector 23,Community Hall,District_8,3112224.33,1942443.18,56.5,65.1,62.41334087893337,-37.58665912106664,8.599999999999994,699,0.0,34379.52530973451,4.9,0,0.0,100.0,10.319999999999993,6.2352635406462005,18.7,Low,Delayed by 699 days beyond planned completion | Utilisation irregularity: 62% of funds used vs 56% physical work done | Anomaly pattern detected by ML model (score 5/100 on cost/progress/payment behaviour)
WRK00285,Road Construction at District_5 Sector 39,Road Construction,District_5,5268085.44,2919523.7,67.6,57.3,55.41906510916421,-44.58093489083579,-10.299999999999997,1068,1.919999999999999,43188.22041420119,13.7,0,0.0,100.0,0.0,1.5251214569413363,18.7,Low,Delayed by 1068 days beyond planned completion | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00044,School Building at District_10 Sector 20,School Building,District_10,2450821.67,2410899.79,93.7,94.4,98.37108180947331,-1.6289181905266852,0.7000000000000028,625,0.0,25729.987086446105,14.1,0,0.0,100.0,0.8400000000000034,0.48754588733451487,18.7,Low,Delayed by 625 days beyond planned completion | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00061,Water Supply at District_5 Sector 36,Water Supply,District_5,2676070.8,1307383.1,63.4,49.7,48.85457813746931,-51.14542186253068,-13.699999999999996,685,0.0,20621.184542586754,14.3,0,0.0,100.0,0.0,0.0,18.6,Low,Delayed by 685 days beyond planned completion | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00459,Anganwadi Center at District_10 Sector 18,Anganwadi Center,District_10,476708.46,247879.13,51.1,54.5,51.998055583070624,-48.001944416929376,3.3999999999999986,1077,0.0,4850.863600782779,10.5,0,0.0,100.0,4.079999999999998,2.294999999999999,18.6,Low,Delayed by 1077 days beyond planned completion | Anomaly pattern detected by ML model (score 10/100 on cost/progress/payment behaviour)
WRK00326,Road Construction at District_4 Sector 27,Road Construction,District_4,1067189.22,803871.29,73.2,77.8,75.32603168536505,-24.673968314634955,4.599999999999994,661,5.76,10981.848224043715,8.0,0,0.0,100.0,5.519999999999993,5.120999999999997,18.6,Low,Delayed by 661 days beyond planned completion | Anomaly pattern detected by ML model (score 8/100 on cost/progress/payment behaviour)
WRK00566,Irrigation Canal at District_1 Sector 8,Irrigation Canal,District_1,4577252.55,4621915.21,100.0,100.0,100.97575258328276,0.9757525832827413,0.0,10,0.0,46219.1521,39.0,0,65.1,2.73972602739726,1.9515051665655108,0.9986201309095025,18.6,Low,Anomaly pattern detected by ML model (score 39/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 65/100)
WRK00331,Road Construction at District_9 Sector 17,Road Construction,District_9,5879876.27,2523259.54,49.7,45.1,42.91348021852168,-57.086519781478316,-4.600000000000001,685,0.0,50769.809657947684,13.2,0,0.0,100.0,0.0,1.2170726428769898,18.5,Low,Delayed by 685 days beyond planned completion | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour)
WRK00322,School Building at District_5 Sector 11,School Building,District_5,843400.22,749084.9,86.5,89.4,88.81725214631791,-11.182747853682082,2.9000000000000057,780,3.6,8659.941040462429,9.4,0,0.0,100.0,3.4800000000000066,3.217500000000004,18.4,Low,Delayed by 780 days beyond planned completion | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour)
WRK00355,Community Hall at District_2 Sector 39,Community Hall,District_2,1048983.78,494484.78,42.5,45.1,47.13941144066117,-52.86058855933883,2.6000000000000014,1013,2.4000000000000004,11634.936000000002,10.2,0,0.0,100.0,3.1200000000000014,2.5950000000000006,18.4,Low,Delayed by 1013 days beyond planned completion | Anomaly pattern detected by ML model (score 10/100 on cost/progress/payment behaviour)
WRK00229,Bridge at District_7 Sector 2,Bridge,District_7,2356526.36,1832662.69,76.1,78.1,77.76966645091974,-22.230333549080264,2.0,775,9.760000000000003,24082.295532194483,9.2,0,0.0,100.0,2.4,4.766000000000001,18.4,Low,Delayed by 775 days beyond planned completion | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour)
WRK00036,Community Hall at District_11 Sector 2,Community Hall,District_11,1299552.37,997768.0,67.8,73.8,76.77782158174972,-23.222178418250284,6.0,1046,0.0,14716.342182890856,6.8,0,0.0,100.0,7.199999999999999,4.050000000000001,18.4,Low,Delayed by 1046 days beyond planned completion | Anomaly pattern detected by ML model (score 7/100 on cost/progress/payment behaviour)
WRK00570,Water Supply at District_7 Sector 28,Water Supply,District_7,508144.61,253157.62,52.6,47.6,49.819995138785394,-50.1800048612146,-5.0,1083,1.6800000000000013,4812.882509505704,13.2,0,0.0,100.0,0.0,0.5880000000000004,18.4,Low,Delayed by 1083 days beyond planned completion | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour)
WRK00462,Water Supply at District_12 Sector 20,Water Supply,District_12,962376.06,737968.35,79.3,73.1,76.68191060363658,-23.31808939636342,-6.200000000000003,1099,0.0,9306.032156368223,13.7,0,0.0,100.0,0.0,0.0,18.4,Low,Delayed by 1099 days beyond planned completion | Anomaly pattern detected by ML model (score 14/100 on cost/progress/payment behaviour)
WRK00404,Drainage at District_5 Sector 25,Drainage,District_5,6193567.7,5688753.23,93.6,92.5,91.84937511864123,-8.150624881358764,-1.0999999999999943,704,0.0,60777.278098290604,12.2,0,0.0,100.0,0.0,1.6974771979088574,18.3,Low,Delayed by 704 days beyond planned completion | Anomaly pattern detected by ML model (score 12/100 on cost/progress/payment behaviour)
WRK00264,Community Hall at District_3 Sector 32,Community Hall,District_3,603718.99,447049.73,72.9,75.4,74.04930727787774,-25.95069272212226,2.5,716,9.12,6132.369410150891,8.5,0,0.0,100.0,3.0,4.8795,18.3,Low,Delayed by 716 days beyond planned completion | Anomaly pattern detected by ML model (score 8/100 on cost/progress/payment behaviour)
WRK00579,Road Construction at District_4 Sector 5,Road Construction,District_4,3082802.4,2443391.33,90.3,78.7,79.25877214835437,-20.741227851645625,-11.599999999999994,740,0.6400000000000006,27058.59723145072,13.0,0,0.0,100.0,0.0,0.30282529061983554,18.3,Low,Delayed by 740 days beyond planned completion | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour)
WRK00037,Drainage at District_2 Sector 32,Drainage,District_2,5640672.6,3949554.67,62.6,69.3,70.01921490710168,-29.980785092898316,6.699999999999996,798,0.0,63091.92763578275,4.6,0,0.0,100.0,8.039999999999994,6.33109103131661,18.3,Low,Delayed by 798 days beyond planned completion | Anomaly pattern detected by ML model (score 5/100 on cost/progress/payment behaviour)
WRK00499,School Building at District_12 Sector 35,School Building,District_12,1266373.04,501266.94,46.2,40.8,39.58288151807148,-60.417118481928526,-5.400000000000006,810,2.5599999999999996,10849.933766233766,12.8,0,0.0,100.0,0.0,0.8959999999999998,18.3,Low,Delayed by 810 days beyond planned completion | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour)
WRK00364,Irrigation Canal at District_6 Sector 39,Irrigation Canal,District_6,5738037.06,4275062.15,70.9,73.4,74.50391319013197,-25.49608680986803,2.5,870,5.919999999999999,60297.06840620592,8.1,0,0.0,100.0,3.0,5.4339249220187895,18.3,Low,Delayed by 870 days beyond planned completion | Anomaly pattern detected by ML model (score 8/100 on cost/progress/payment behaviour)
WRK00209,Bridge at District_4 Sector 9,Bridge,District_4,2725547.87,2416877.44,87.1,89.3,88.67492171399653,-11.325078286003473,2.200000000000003,967,2.8800000000000012,27748.30585533869,9.9,0,0.0,100.0,2.6400000000000032,2.6049344796755656,18.3,Low,Delayed by 967 days beyond planned completion | Anomaly pattern detected by ML model (score 10/100 on cost/progress/payment behaviour)
WRK00594,Water Supply at District_10 Sector 14,Water Supply,District_10,1196941.34,699903.01,68.3,60.2,58.47429498925987,-41.525705010740126,-8.099999999999994,1117,0.0,10247.481844802343,12.9,0,0.0,100.0,0.0,0.0,18.2,Low,Delayed by 1117 days beyond planned completion | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour)
WRK00478,Water Supply at District_10 Sector 11,Water Supply,District_10,923378.07,388979.17,38.3,41.3,42.125666900449566,-57.874333099550434,3.0,754,0.0,10156.114099216711,9.4,0,0.0,100.0,3.5999999999999996,2.0250000000000004,18.2,Low,Delayed by 754 days beyond planned completion | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour)
WRK00527,Road Construction at District_2 Sector 31,Road Construction,District_2,444100.57,353661.35,76.7,81.9,79.63541906735225,-20.364580932647762,5.200000000000003,1033,0.0,4610.969361147327,7.0,0,0.0,100.0,6.240000000000003,3.5100000000000016,18.2,Low,Delayed by 1033 days beyond planned completion | Anomaly pattern detected by ML model (score 7/100 on cost/progress/payment behaviour)
WRK00506,Water Supply at District_9 Sector 17,Water Supply,District_9,599242.85,303832.59,65.2,52.9,50.702747642295606,-49.29725235770439,-12.300000000000004,705,0.0,4660.009049079755,12.6,0,0.0,100.0,0.0,0.0,18.2,Low,Delayed by 705 days beyond planned completion | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour)
WRK00575,Road Construction at District_9 Sector 19,Road Construction,District_9,1191428.86,670278.66,66.0,56.9,56.25838709329233,-43.741612906707665,-9.100000000000001,1110,0.0,10155.737272727274,12.7,0,0.0,100.0,0.0,0.0,18.2,Low,Delayed by 1110 days beyond planned completion | Anomaly pattern detected by ML model (score 13/100 on cost/progress/payment behaviour)
WRK00410,Bridge at District_11 Sector 22,Bridge,District_11,8376653.31,5796497.82,70.2,66.0,69.19825383103984,-30.801746168960157,-4.200000000000003,809,3.119999999999999,82571.19401709402,10.1,0,0.0,100.0,0.0,3.835685491423688,18.1,Low,Delayed by 809 days beyond planned completion | Anomaly pattern detected by ML model (score 10/100 on cost/progress/payment behaviour)
WRK00228,School Building at District_7 Sector 13,School Building,District_7,2312282.61,1598705.01,65.0,71.5,69.13968920088017,-30.860310799119834,6.5,1032,0.0,24595.461692307694,4.9,0,0.0,100.0,7.8,4.3875,18.1,Low,Delayed by 1032 days beyond planned completion | Anomaly pattern detected by ML model (score 5/100 on cost/progress/payment behaviour)
WRK00432,School Building at District_7 Sector 31,School Building,District_7,5760080.68,2945168.81,58.0,51.6,51.13068676669994,-48.869313233300055,-6.399999999999999,646,0.0,50778.7725862069,11.1,0,0.0,100.0,0.0,1.217502904694733,18.0,Low,Delayed by 646 days beyond planned completion | Anomaly pattern detected by ML model (score 11/100 on cost/progress/payment behaviour)
WRK00342,Community Hall at District_1 Sector 22,Community Hall,District_1,2349782.4,2308446.33,100.0,97.0,98.2408554085689,-1.7591445914310975,-3.0,0,0.0,23084.4633,38.4,0,69.5,0.0,0.0,0.0,17.9,Low,Anomaly pattern detected by ML model (score 38/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 70/100)
WRK00549,Irrigation Canal at District_1 Sector 12,Irrigation Canal,District_1,833156.41,532835.82,60.9,66.5,63.953876319573645,-36.04612368042635,5.600000000000001,1042,0.0,8749.356650246305,5.4,0,0.0,100.0,6.7200000000000015,3.780000000000001,17.9,Low,Delayed by 1042 days beyond planned completion | Anomaly pattern detected by ML model (score 5/100 on cost/progress/payment behaviour)
WRK00015,Drainage at District_4 Sector 12,Drainage,District_4,945458.92,538622.56,64.2,58.9,56.969430252982335,-43.030569747017665,-5.300000000000004,595,0.0,8389.759501557633,11.1,0,0.0,100.0,0.0,0.0,17.8,Low,Delayed by 595 days beyond planned completion | Anomaly pattern detected by ML model (score 11/100 on cost/progress/payment behaviour)
WRK00263,Water Supply at District_8 Sector 13,Water Supply,District_8,903818.59,638726.96,66.3,70.9,70.66981881839806,-29.330181181601944,4.6000000000000085,633,0.0,9633.890799396682,6.2,0,0.0,100.0,5.52000000000001,3.1050000000000058,17.8,Low,Delayed by 633 days beyond planned completion | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
WRK00454,Water Supply at District_4 Sector 14,Water Supply,District_4,555893.79,391397.42,72.1,71.9,70.40866925316794,-29.59133074683206,-0.19999999999998863,1133,0.0,5428.535644937587,11.3,0,0.0,100.0,0.0,0.0,17.8,Low,Delayed by 1133 days beyond planned completion | Anomaly pattern detected by ML model (score 11/100 on cost/progress/payment behaviour)
WRK00043,Anganwadi Center at District_4 Sector 26,Anganwadi Center,District_4,456398.22,318173.06,72.0,68.7,69.71391343287885,-30.28608656712114,-3.299999999999997,1039,4.96,4419.070277777778,9.8,0,0.0,100.0,0.0,1.736,17.7,Low,Delayed by 1039 days beyond planned completion | Anomaly pattern detected by ML model (score 10/100 on cost/progress/payment behaviour)
WRK00197,Community Hall at District_5 Sector 11,Community Hall,District_5,416881.83,279012.57,63.7,69.6,66.92845548101725,-33.071544518982755,5.8999999999999915,699,0.0,4380.103139717426,4.3,0,0.0,100.0,7.079999999999989,3.9824999999999946,17.7,Low,Delayed by 699 days beyond planned completion | Anomaly pattern detected by ML model (score 4/100 on cost/progress/payment behaviour)
WRK00234,Bridge at District_10 Sector 15,Bridge,District_10,1209629.69,843116.91,72.8,69.7,69.70041467814832,-30.299585321851673,-3.0999999999999943,657,6.719999999999999,11581.276236263737,9.0,0,0.0,100.0,0.0,2.3519999999999994,17.6,Low,Delayed by 657 days beyond planned completion | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour)
WRK00538,Road Construction at District_7 Sector 20,Road Construction,District_7,1230618.67,566189.0,44.3,48.1,46.00848449666378,-53.99151550333622,3.8000000000000043,832,0.0,12780.79006772009,6.0,0,0.0,100.0,4.560000000000005,2.565000000000003,17.6,Low,Delayed by 832 days beyond planned completion | Anomaly pattern detected by ML model (score 6/100 on cost/progress/payment behaviour)
WRK00123,School Building at District_6 Sector 15,School Building,District_6,602242.4,497403.11,74.4,79.6,82.59184507766307,-17.408154922336923,5.199999999999989,933,0.0,6685.52567204301,4.7,0,0.0,100.0,6.239999999999986,3.5099999999999927,17.6,Low,Delayed by 933 days beyond planned completion | Anomaly pattern detected by ML model (score 5/100 on cost/progress/payment behaviour)
WRK00034,Water Supply at District_8 Sector 23,Water Supply,District_8,637798.67,603612.51,100.0,98.4,94.63997627966204,-5.36002372033796,-1.5999999999999943,0,0.0,6036.1251,39.8,0,63.9,0.0,0.0,0.0,17.6,Low,Anomaly pattern detected by ML model (score 40/100 on cost/progress/payment behaviour) | Possible duplicate/overlapping work found (duplicate risk 64/100)
WRK00233,Road Construction at District_6 Sector 19,Road Construction,District_6,2514003.97,1926224.73,80.7,80.4,76.61979666643087,-23.380203333569128,-0.29999999999999716,529,0.0,23868.955762081783,10.6,0,0.0,100.0,0.0,0.0,17.6,Low,Delayed by 529 days beyond planned completion | Anomaly pattern detected by ML model (score 11/100 on cost/progress/payment behaviour)
WRK00412,Bridge at District_3 Sector 35,Bridge,District_3,3153768.32,2038413.7,69.8,65.8,64.63422462180101,-35.36577537819899,-4.0,753,8.719999999999999,29203.634670487107,8.0,0,0.0,100.0,0.0,3.2337969624836997,17.5,Low,Delayed by 753 days beyond planned completion | Anomaly pattern detected by ML model (score 8/100 on cost/progress/payment behaviour)
WRK00276,Irrigation Canal at District_10 Sector 5,Irrigation Canal,District_10,4843724.27,3957640.7,86.2,84.0,81.70656460591636,-18.29343539408364,-2.200000000000003,1071,0.0,45912.305104408355,9.5,0,0.0,100.0,0.0,0.9838900625351856,17.5,Low,Delayed by 1071 days beyond planned completion | Anomaly pattern detected by ML model (score 10/100 on cost/progress/payment behaviour)
WRK00451,Road Construction at District_1 Sector 35,Road Construction,District_1,531198.79,462000.99,88.9,89.8,86.9732760498193,-13.026723950180694,0.8999999999999915,919,2.2400000000000007,5196.861529808773,8.6,0,0.0,100.0,1.0799999999999896,1.3914999999999944,17.5,Low,Delayed by 919 days beyond planned completion | Anomaly pattern detected by ML model (score 9/100 on cost/progress/payment behaviour)
