work_id,work_name,work_type,state,district,constituency,lat,lon,sanctioned_amount,expenditure,physical_progress_pct,financial_progress_pct,start_date,end_date,actual_end_date,num_payment_txns,max_single_txn_pct_of_sanctioned,vendor_id,is_fraud_label
WRK03648,Public Toilet Complex - Nizamabad South,Public Toilet Complex,Telangana,Nizamabad,Nizamabad South,16.9342,78.3966,1740310,800542,48,46,2023-11-12,2024-06-16,,5,37.2,VEND236,0
WRK02128,Public Toilet Complex - Howrah West,Public Toilet Complex,West Bengal,Howrah,Howrah West,22.5186,87.9045,4130001,3262700,74,79,2024-07-18,2026-01-02,,4,21.2,VEND127,0
WRK00902,Road Construction - Kolkata North,Road Construction,West Bengal,Kolkata,Kolkata North,23.9511,86.8042,828413,256808,28,31,2023-08-22,2024-09-04,,9,26.7,VEND117,0
WRK03795,School Building - Gurugram Rural,School Building,Haryana,Gurugram,Gurugram Rural,29.729,75.8848,1067914,961122,95,90,2023-12-06,2025-02-12,,9,14.5,VEND218,0
WRK00688,Public Toilet Complex - Madurai North,Public Toilet Complex,Tamil Nadu,Madurai,Madurai North,11.9052,77.4353,5822137,3842610,69,66,2023-01-31,2023-12-03,,9,44.2,VEND337,0
WRK02215,Community Hall - Kozhikode East,Community Hall,Kerala,Kozhikode,Kozhikode East,10.589,75.0855,3517344,1899365,50,54,2023-07-13,2023-12-06,,4,29.0,VEND232,0
WRK01631,Irrigation Canal - Coimbatore Central,Irrigation Canal,Tamil Nadu,Coimbatore,Coimbatore Central,11.4936,78.2121,15638316,13448951,92,86,2022-06-02,2023-05-14,,9,24.9,VEND303,0
WRK02278,Public Toilet Complex - Asansol East,Public Toilet Complex,West Bengal,Asansol,Asansol East,23.7939,87.1175,16984137,16814295,99,99,2023-12-15,2024-04-13,,10,25.1,VEND228,0
WRK03936,Anganwadi Centre - Jabalpur Central,Anganwadi Centre,Madhya Pradesh,Jabalpur,Jabalpur Central,22.7138,78.9007,18552762,5565828,26,30,2023-03-02,2023-09-20,,10,18.9,VEND300,0
WRK02500,Streetlight Installation - Panipat East,Streetlight Installation,Haryana,Panipat,Panipat East,28.0141,75.3068,404002,331281,76,82,2023-10-22,2024-03-10,,11,18.4,VEND066,0
WRK01940,Water Supply Scheme - Gurugram Rural,Water Supply Scheme,Haryana,Gurugram,Gurugram Rural,28.6907,76.5282,16961274,4749156,24,28,2023-10-05,2024-07-23,,6,40.6,VEND002,0
WRK01825,Drainage Project - Gwalior West,Drainage Project,Madhya Pradesh,Gwalior,Gwalior West,23.5299,78.6652,9945769,1790238,23,18,2024-08-12,2025-07-26,,6,10.5,VEND142,0
WRK02789,Drainage Project - Kozhikode South,Drainage Project,Kerala,Kozhikode,Kozhikode South,10.8345,76.413,11168676,3797349,38,34,2023-07-11,2024-04-09,,3,16.6,VEND311,0
WRK00101,School Building - Jalandhar Rural,School Building,Punjab,Jalandhar,Jalandhar Rural,31.5316,75.8758,1682499,1312349,71,78,2024-05-19,2025-03-15,,12,30.0,VEND342,0
WRK00291,Streetlight Installation - Siliguri East,Streetlight Installation,West Bengal,Siliguri,Siliguri East,23.6138,88.1803,695647,667821,92,96,2024-02-17,2024-08-15,,4,44.6,VEND319,1
WRK02493,Public Toilet Complex - Patiala West,Public Toilet Complex,Punjab,Patiala,Patiala West,31.4361,76.3542,10903084,9376652,86,86,2023-12-05,2024-05-03,,4,27.0,VEND275,0
WRK00879,Irrigation Canal - Patiala Urban,Irrigation Canal,Punjab,Patiala,Patiala Urban,30.8956,75.0656,2064760,206476,18,10,2022-08-05,2023-07-12,,5,15.0,VEND382,0
WRK01456,Irrigation Canal - Salem North,Irrigation Canal,Tamil Nadu,Salem,Salem North,10.2519,78.9502,9264244,3798340,35,41,2023-05-24,2023-11-21,,6,13.3,VEND122,0
WRK03126,Road Construction - Rourkela North,Road Construction,Odisha,Rourkela,Rourkela North,19.7302,85.9557,1157580,740851,63,64,2023-07-26,2024-03-23,,12,30.4,VEND314,0
WRK02788,Community Hall - Asansol Urban,Community Hall,West Bengal,Asansol,Asansol Urban,22.8871,86.9168,9249623,6382239,75,69,2022-11-05,2023-12-12,,7,25.9,VEND380,0
WRK00392,Public Toilet Complex - Bikaner Central,Public Toilet Complex,Rajasthan,Bikaner,Bikaner Central,26.9605,74.9344,474701,237350,46,50,2022-05-28,2023-09-01,,5,35.1,VEND219,0
WRK00087,Streetlight Installation - Guwahati North,Streetlight Installation,Assam,Guwahati,Guwahati North,25.2348,92.8799,9385217,3941791,42,42,2023-02-23,2023-10-24,,3,27.7,VEND282,0
WRK02284,School Building - Meerut Rural,School Building,Uttar Pradesh,Meerut,Meerut Rural,25.8112,81.8445,14198741,12636879,82,89,2023-05-13,2023-10-04,,10,10.1,VEND146,0
WRK02715,Irrigation Canal - Hyderabad East,Irrigation Canal,Telangana,Hyderabad,Hyderabad East,18.6224,79.2533,3493482,1327523,31,38,2024-08-02,2024-12-28,,5,31.0,VEND384,0
WRK01276,Community Hall - Gaya Urban,Community Hall,Bihar,Gaya,Gaya Urban,26.4163,86.1971,579591,197060,32,34,2024-05-12,2025-07-17,,6,21.4,VEND134,0
WRK01524,Irrigation Canal - Patna West,Irrigation Canal,Bihar,Patna,Patna West,27.0526,85.4603,16252104,12676641,71,78,2024-03-17,2024-07-26,,5,23.9,VEND061,0
WRK02959,Anganwadi Centre - Gwalior South,Anganwadi Centre,Madhya Pradesh,Gwalior,Gwalior South,23.3768,78.1605,4828137,3379695,76,70,2022-08-12,2023-06-05,,11,42.4,VEND122,0
WRK00476,Streetlight Installation - Kanpur North,Streetlight Installation,Uttar Pradesh,Kanpur,Kanpur North,27.2447,79.9205,885404,849987,90,96,2022-12-23,2023-07-14,,9,14.1,VEND254,0
WRK01695,Health Sub-Centre - Madurai West,Health Sub-Centre,Tamil Nadu,Madurai,Madurai West,10.1718,78.3753,8894345,3824568,44,43,2023-12-10,2025-02-13,,3,10.3,VEND346,0
WRK01296,Public Toilet Complex - Mangaluru North,Public Toilet Complex,Karnataka,Mangaluru,Mangaluru North,14.7711,74.8273,2637067,1608610,66,61,2023-10-10,2024-02-28,,12,10.1,VEND282,0
WRK02093,Streetlight Installation - Nizamabad East,Streetlight Installation,Telangana,Nizamabad,Nizamabad East,16.7968,78.5274,9178859,7434875,84,81,2023-07-23,2023-12-31,,12,12.1,VEND107,0
WRK02837,School Building - Kalaburagi Rural,School Building,Karnataka,Kalaburagi,Kalaburagi Rural,15.652,76.7867,21875747,18813142,79,86,2024-06-17,2025-08-26,,9,19.0,VEND115,0
WRK03051,Public Toilet Complex - Prayagraj Rural,Public Toilet Complex,Uttar Pradesh,Prayagraj,Prayagraj Rural,27.7958,82.074,5995568,4616587,72,77,2023-02-05,2024-05-09,,8,23.1,VEND083,0
WRK01138,Drainage Project - Jodhpur Rural,Drainage Project,Rajasthan,Jodhpur,Jodhpur Rural,26.5968,74.8759,1051098,346862,32,33,2022-04-01,2022-09-06,,6,42.3,VEND314,0
WRK02073,Drainage Project - Jabalpur Rural,Drainage Project,Madhya Pradesh,Jabalpur,Jabalpur Rural,24.1228,78.8505,1942331,369042,18,19,2023-03-04,2024-03-14,,5,44.0,VEND097,0
WRK01236,Water Supply Scheme - Silchar North,Water Supply Scheme,Assam,Silchar,Silchar North,26.2283,93.5467,563924,338354,58,60,2023-11-18,2025-01-31,,4,31.4,VEND029,0
WRK03693,Drainage Project - Hubballi West,Drainage Project,Karnataka,Hubballi,Hubballi West,14.1213,75.3274,8149101,4156041,55,51,2023-01-05,2023-07-20,,7,20.5,VEND255,0
WRK00833,School Building - Dibrugarh Central,School Building,Assam,Dibrugarh,Dibrugarh Central,26.6714,93.3852,440733,0,6,0,2022-04-30,2022-12-20,,5,13.7,VEND166,0
WRK03242,Health Sub-Centre - Mangaluru Rural,Health Sub-Centre,Karnataka,Mangaluru,Mangaluru Rural,14.2669,74.6144,4910103,3682577,78,75,2022-07-08,2022-12-09,,4,20.5,VEND192,0
WRK00592,Road Construction - Jodhpur Central,Road Construction,Rajasthan,Jodhpur,Jodhpur Central,26.7865,75.1783,4516346,3658240,79,81,2023-07-21,2024-08-06,,9,25.8,VEND222,0
WRK03972,Health Sub-Centre - Ahmedabad Rural,Health Sub-Centre,Gujarat,Ahmedabad,Ahmedabad Rural,21.465,70.6285,4852112,4415421,86,91,2023-04-09,2024-03-06,,4,40.1,VEND213,0
WRK03022,Health Sub-Centre - Nagpur North,Health Sub-Centre,Maharashtra,Nagpur,Nagpur North,20.8836,76.8876,1728307,1503627,94,87,2023-09-14,2024-10-26,,7,13.6,VEND265,0
WRK01621,Road Construction - Hubballi Rural,Road Construction,Karnataka,Hubballi,Hubballi Rural,16.4494,75.4273,3010447,2829820,92,94,2023-07-02,2024-01-07,,11,36.6,VEND128,0
WRK03593,School Building - Tirunelveli Urban,School Building,Tamil Nadu,Tirunelveli,Tirunelveli Urban,10.086,77.8579,20594957,19977108,35,97,2022-10-27,2023-08-31,,2,93.9,VEND375,1
WRK03105,Anganwadi Centre - Ludhiana West,Anganwadi Centre,Punjab,Ludhiana,Ludhiana West,32.1155,74.7465,5157390,4074338,74,79,2023-02-01,2023-08-13,,5,28.1,VEND301,0
WRK01636,School Building - Varanasi West,School Building,Uttar Pradesh,Varanasi,Varanasi West,26.9559,79.9115,545453,207272,32,38,2022-08-19,2024-02-04,,9,10.1,VEND023,0
WRK00110,Irrigation Canal - Salem West,Irrigation Canal,Tamil Nadu,Salem,Salem West,10.1019,79.0823,22574880,2483236,9,11,2023-10-16,2024-08-14,,11,17.7,VEND095,0
WRK01161,Drainage Project - Meerut South,Drainage Project,Uttar Pradesh,Meerut,Meerut South,26.9851,81.8376,1050787,283712,28,27,2022-04-27,2023-05-05,,6,40.6,VEND226,0
WRK03403,Streetlight Installation - Faridabad Urban,Streetlight Installation,Haryana,Faridabad,Faridabad Urban,29.7251,76.5272,15389070,1077234,11,7,2022-08-14,2023-03-27,,8,15.2,VEND092,0
WRK00223,Health Sub-Centre - Thrissur East,Health Sub-Centre,Kerala,Thrissur,Thrissur East,10.5792,76.3241,3516752,3516752,96,100,2023-10-16,2024-07-28,,5,73.0,VEND166,1
WRK01053,Public Toilet Complex - Bhagalpur North,Public Toilet Complex,Bihar,Bhagalpur,Bhagalpur North,26.8369,85.2845,10001114,10001114,97,100,2024-07-28,2025-05-15,,5,33.9,VEND051,0
WRK01312,Anganwadi Centre - Nizamabad South,Anganwadi Centre,Telangana,Nizamabad,Nizamabad South,17.3961,78.7835,6943229,1527510,23,22,2022-05-15,2023-02-13,,8,40.3,VEND299,0
WRK02771,Road Construction - Warangal Urban,Road Construction,Telangana,Warangal,Warangal Urban,18.0175,80.212,20599627,7621861,30,37,2024-05-11,2025-10-14,,9,26.3,VEND286,0
WRK02104,Drainage Project - Cuttack North,Drainage Project,Odisha,Cuttack,Cuttack North,20.5205,84.2038,18876345,13590968,67,72,2023-12-17,2025-04-30,,3,38.8,VEND123,0
WRK03974,Health Sub-Centre - Tirunelveli Central,Health Sub-Centre,Tamil Nadu,Tirunelveli,Tirunelveli Central,12.1526,78.9907,16595113,15599406,89,94,2023-02-16,2023-08-16,,4,40.2,VEND037,0
WRK00254,Road Construction - Indore South,Road Construction,Madhya Pradesh,Indore,Indore South,23.7335,79.2217,5384553,5115325,88,95,2023-04-03,2023-09-10,,5,27.6,VEND310,0
WRK03361,Health Sub-Centre - Erode South,Health Sub-Centre,Tamil Nadu,Erode,Erode South,11.5437,79.6379,8173586,1879924,30,23,2022-05-30,2022-12-12,,11,40.1,VEND331,0
WRK01073,Community Hall - Hyderabad Rural,Community Hall,Telangana,Hyderabad,Hyderabad Rural,16.9869,79.6743,3304166,1652083,58,50,2023-04-01,2024-04-10,,11,41.4,VEND380,0
WRK01620,School Building - Rourkela North,School Building,Odisha,Rourkela,Rourkela North,20.6809,84.92,17899888,8233948,51,46,2022-07-25,2023-06-05,,5,42.0,VEND022,0
WRK01493,Road Construction - Gorakhpur Rural,Road Construction,Uttar Pradesh,Gorakhpur,Gorakhpur Rural,27.5585,80.737,577319,456082,44,79,2024-02-14,2024-07-26,,2,93.8,VEND149,1
WRK02691,Community Hall - Muzaffarpur North,Community Hall,Bihar,Muzaffarpur,Muzaffarpur North,27.0811,84.1151,4825526,4246462,93,88,2023-06-24,2024-06-06,,11,27.5,VEND385,0
WRK00546,Anganwadi Centre - Mangaluru North,Anganwadi Centre,Karnataka,Mangaluru,Mangaluru North,15.3979,76.2046,19769343,17397021,18,88,2024-01-09,2024-09-04,,3,70.5,VEND334,1
WRK02526,Streetlight Installation - Agra Central,Streetlight Installation,Uttar Pradesh,Agra,Agra Central,26.4879,80.3695,8736164,0,7,0,2022-06-26,2023-08-29,,3,32.6,VEND095,0
WRK00950,Water Supply Scheme - Vadodara North,Water Supply Scheme,Gujarat,Vadodara,Vadodara North,22.4675,71.5284,7346094,6391101,21,87,2023-01-11,2024-05-19,,3,69.1,VEND168,1
WRK01572,Health Sub-Centre - Cuttack South,Health Sub-Centre,Odisha,Cuttack,Cuttack South,21.6244,84.9193,17886585,12520609,73,70,2023-05-04,2023-11-25,,9,43.1,VEND114,0
WRK00844,Drainage Project - Rajkot East,Drainage Project,Gujarat,Rajkot,Rajkot East,22.1624,69.9321,22428301,2915679,10,13,2022-07-31,2023-09-05,,9,17.4,VEND204,0
WRK00064,Water Supply Scheme - Hyderabad Central,Water Supply Scheme,Telangana,Hyderabad,Hyderabad Central,17.6242,80.3427,1735594,1579390,97,91,2023-08-15,2025-01-18,,5,31.5,VEND325,0
WRK00414,Irrigation Canal - Silchar Urban,Irrigation Canal,Assam,Silchar,Silchar Urban,25.8342,93.2958,2969863,1960109,72,66,2022-12-04,2023-12-17,,4,38.7,VEND391,0
WRK02433,Road Construction - Ludhiana Urban,Road Construction,Punjab,Ludhiana,Ludhiana Urban,30.8492,74.8736,11328951,7250528,70,64,2023-08-11,2025-01-20,,11,26.0,VEND024,0
WRK03888,Streetlight Installation - Faridabad Urban,Streetlight Installation,Haryana,Faridabad,Faridabad Urban,28.0037,75.4509,5047396,50473,5,1,2024-05-16,2025-10-26,,5,33.3,VEND285,0
WRK03023,Public Toilet Complex - Silchar South,Public Toilet Complex,Assam,Silchar,Silchar South,26.7171,93.3855,9489554,1233642,8,13,2022-04-13,2023-01-30,,9,25.1,VEND364,0
WRK03395,Water Supply Scheme - Kolkata East,Water Supply Scheme,West Bengal,Kolkata,Kolkata East,22.9184,87.3574,9354558,8980375,19,96,2024-02-11,2025-04-22,,5,77.2,VEND334,1
WRK00885,Health Sub-Centre - Solapur South,Health Sub-Centre,Maharashtra,Solapur,Solapur South,20.7781,76.4988,11454565,8476378,72,74,2024-02-01,2025-06-03,,10,35.0,VEND072,0
WRK00452,Irrigation Canal - Rajkot East,Irrigation Canal,Gujarat,Rajkot,Rajkot East,22.6515,70.9502,568174,403403,68,71,2022-05-28,2023-06-03,,4,21.1,VEND217,0
WRK03630,Drainage Project - Ludhiana Rural,Drainage Project,Punjab,Ludhiana,Ludhiana Rural,32.0031,74.8665,4154586,3074393,74,74,2022-09-11,2023-10-28,,11,14.0,VEND057,0
WRK01259,Community Hall - Guwahati West,Community Hall,Assam,Guwahati,Guwahati West,25.9535,92.2893,13846074,276921,0,2,2022-11-15,2024-02-02,,8,38.9,VEND248,0
WRK00657,Health Sub-Centre - Bhopal East,Health Sub-Centre,Madhya Pradesh,Bhopal,Bhopal East,23.1669,78.1087,912401,54744,0,6,2024-07-04,2024-12-22,,9,35.4,VEND072,0
WRK01880,Drainage Project - Howrah Central,Drainage Project,West Bengal,Howrah,Howrah Central,22.8299,88.2959,2045345,204534,2,10,2023-05-25,2024-02-04,,11,16.0,VEND115,0
WRK01582,Irrigation Canal - Bhopal Rural,Irrigation Canal,Madhya Pradesh,Bhopal,Bhopal Rural,22.224,79.5178,927526,825498,29,89,2023-09-19,2024-09-15,,5,40.3,VEND185,1
WRK01487,Community Hall - Kochi West,Community Hall,Kerala,Kochi,Kochi West,11.1112,75.9988,11944707,1433364,8,12,2023-09-24,2024-12-18,,7,18.5,VEND345,0
WRK03497,Community Hall - Udaipur North,Community Hall,Rajasthan,Udaipur,Udaipur North,27.1439,74.4176,3068338,2178519,76,71,2022-05-01,2023-04-11,,8,19.6,VEND031,0
WRK01486,Drainage Project - Bhubaneswar East,Drainage Project,Odisha,Bhubaneswar,Bhubaneswar East,20.3256,84.0221,1192553,345840,22,29,2024-08-25,2025-11-17,,10,40.8,VEND128,0
WRK01328,Irrigation Canal - Thrissur West,Irrigation Canal,Kerala,Thrissur,Thrissur West,10.0486,76.0687,7281813,6043904,87,83,2024-03-12,2025-04-22,,10,21.8,VEND355,0
WRK02418,Community Hall - Thiruvananthapuram North,Community Hall,Kerala,Thiruvananthapuram,Thiruvananthapuram North,10.3317,77.3764,1073479,568943,54,53,2024-04-12,2025-03-22,,9,27.1,VEND317,0
WRK02738,Irrigation Canal - Thrissur North,Irrigation Canal,Kerala,Thrissur,Thrissur North,9.831,76.4141,9305281,558316,8,6,2022-12-13,2023-05-29,,12,33.7,VEND319,0
WRK02268,Anganwadi Centre - Bhagalpur Urban,Anganwadi Centre,Bihar,Bhagalpur,Bhagalpur Urban,26.2578,84.7406,2173083,1977505,95,91,2023-01-30,2023-08-19,,7,41.8,VEND169,0
WRK00078,Drainage Project - Guwahati Urban,Drainage Project,Assam,Guwahati,Guwahati Urban,26.7426,94.042,2236148,1967810,86,88,2023-04-04,2024-09-15,,9,35.8,VEND049,0
WRK03369,School Building - Rourkela Rural,School Building,Odisha,Rourkela,Rourkela Rural,21.919,85.7595,4867913,3602255,81,74,2024-01-14,2025-02-25,,3,37.6,VEND155,0
WRK02070,Public Toilet Complex - Kozhikode East,Public Toilet Complex,Kerala,Kozhikode,Kozhikode East,10.1528,76.3464,17431930,13073947,70,75,2024-08-10,2025-01-19,,10,45.0,VEND199,0
WRK02809,Public Toilet Complex - Gaya West,Public Toilet Complex,Bihar,Gaya,Gaya West,26.3903,84.5067,20488957,16596055,87,81,2022-08-07,2023-02-20,,10,22.5,VEND327,0
WRK00870,Health Sub-Centre - Bikaner Rural,Health Sub-Centre,Rajasthan,Bikaner,Bikaner Rural,26.2826,74.2341,11984630,7190778,54,60,2023-07-24,2024-05-20,,9,43.7,VEND237,0
WRK02469,Streetlight Installation - Darjeeling South,Streetlight Installation,West Bengal,Darjeeling,Darjeeling South,21.7942,87.3331,541246,319335,61,59,2024-02-11,2025-01-10,,7,28.7,VEND052,0
WRK03398,Streetlight Installation - Patiala North,Streetlight Installation,Punjab,Patiala,Patiala North,30.3671,74.5421,3097422,2942550,91,95,2023-01-26,2024-05-04,,11,21.2,VEND008,0
WRK02248,Drainage Project - Amritsar Rural,Drainage Project,Punjab,Amritsar,Amritsar Rural,30.0387,74.4376,2788185,2620893,87,94,2023-03-09,2024-03-30,,3,12.8,VEND006,0
WRK00451,Community Hall - Cuttack Urban,Community Hall,Odisha,Cuttack,Cuttack Urban,20.0195,84.0452,13892441,1806017,18,13,2023-06-08,2024-01-25,,5,17.5,VEND141,0
WRK03210,Irrigation Canal - Cuttack East,Irrigation Canal,Odisha,Cuttack,Cuttack East,21.1786,84.2536,3545579,1772789,42,50,2024-08-30,2025-09-15,,9,23.2,VEND182,0
WRK01020,Drainage Project - Pune South,Drainage Project,Maharashtra,Pune,Pune South,19.4852,74.892,445215,97947,23,22,2023-02-09,2023-07-20,,6,25.3,VEND371,0
WRK01561,Streetlight Installation - Belagavi East,Streetlight Installation,Karnataka,Belagavi,Belagavi East,16.301,75.9002,17585571,16178725,22,92,2024-01-02,2025-02-04,,2,72.7,VEND092,1
WRK02960,Drainage Project - Bhubaneswar South,Drainage Project,Odisha,Bhubaneswar,Bhubaneswar South,20.3089,85.8874,6548787,4322199,60,66,2024-01-29,2025-03-18,,6,36.6,VEND331,0
WRK01980,Streetlight Installation - Bengaluru Urban Rural,Streetlight Installation,Karnataka,Bengaluru Urban,Bengaluru Urban Rural,15.6212,76.6951,2132218,2132218,14,100,2022-11-29,2024-04-30,,5,46.3,VEND396,1
WRK00697,School Building - Patna Urban,School Building,Bihar,Patna,Patna Urban,27.0381,85.9329,20375706,19153163,93,94,2022-09-27,2023-10-21,,12,38.7,VEND251,0
WRK01742,Anganwadi Centre - Gwalior South,Anganwadi Centre,Madhya Pradesh,Gwalior,Gwalior South,24.0922,79.3635,19410546,3105687,20,16,2022-12-29,2023-07-27,,12,43.0,VEND172,0
WRK03719,School Building - Madurai South,School Building,Tamil Nadu,Madurai,Madurai South,10.9243,78.6359,1888645,169978,3,9,2022-04-23,2022-12-29,,5,40.1,VEND130,0
WRK00812,Water Supply Scheme - Salem North,Water Supply Scheme,Tamil Nadu,Salem,Salem North,11.3166,78.3783,6490596,4932852,81,76,2024-01-03,2024-05-13,,4,26.1,VEND306,0
WRK03701,Streetlight Installation - Thiruvananthapuram South,Streetlight Installation,Kerala,Thiruvananthapuram,Thiruvananthapuram South,11.665,76.2768,2634036,2265270,25,86,2023-04-12,2024-06-09,,2,49.8,VEND124,1
WRK03285,Irrigation Canal - Madurai North,Irrigation Canal,Tamil Nadu,Madurai,Madurai North,10.8939,78.8736,458287,59577,17,13,2023-05-29,2024-08-20,,10,37.1,VEND113,0
WRK03963,Anganwadi Centre - Panipat Central,Anganwadi Centre,Haryana,Panipat,Panipat Central,28.7049,76.982,22625001,10860000,46,48,2023-08-21,2024-09-19,,7,27.3,VEND005,0
WRK00911,Drainage Project - Silchar South,Drainage Project,Assam,Silchar,Silchar South,26.4813,92.0744,8897779,1868533,26,21,2024-04-29,2025-06-06,,8,35.4,VEND073,0
WRK01522,Irrigation Canal - Kanpur East,Irrigation Canal,Uttar Pradesh,Kanpur,Kanpur East,27.7105,82.0175,1870805,187080,2,10,2022-07-15,2023-04-11,,7,29.9,VEND100,0
WRK01050,Drainage Project - Lucknow Central,Drainage Project,Uttar Pradesh,Lucknow,Lucknow Central,27.5362,81.7208,10525501,10525501,98,100,2022-09-30,2023-04-19,,11,24.3,VEND385,0
WRK00506,Water Supply Scheme - Patiala South,Water Supply Scheme,Punjab,Patiala,Patiala South,31.7725,74.1169,17271265,14507862,77,84,2022-10-22,2023-05-10,,4,37.8,VEND253,0
WRK03800,School Building - Thrissur South,School Building,Kerala,Thrissur,Thrissur South,11.0249,75.1613,21838992,21838992,99,100,2022-08-10,2023-02-09,,4,30.0,VEND325,0
WRK03304,Road Construction - Salem North,Road Construction,Tamil Nadu,Salem,Salem North,12.2483,78.3001,970200,659736,73,68,2023-08-13,2024-12-17,,4,44.6,VEND062,0
WRK00406,Streetlight Installation - Darjeeling Urban,Streetlight Installation,West Bengal,Darjeeling,Darjeeling Urban,23.8461,87.0605,14201736,2130260,20,15,2023-05-27,2024-03-16,,6,15.4,VEND114,0
WRK03641,Streetlight Installation - Hyderabad Urban,Streetlight Installation,Telangana,Hyderabad,Hyderabad Urban,17.2997,79.4724,482141,19285,3,4,2023-07-30,2024-06-11,,5,31.7,VEND375,0
WRK02366,Community Hall - Gurugram West,Community Hall,Haryana,Gurugram,Gurugram West,28.6566,77.1748,12778237,12778237,98,100,2023-03-29,2024-08-15,,10,20.5,VEND261,0
WRK00184,Health Sub-Centre - Guwahati Rural,Health Sub-Centre,Assam,Guwahati,Guwahati Rural,26.3787,93.7204,16967645,13913468,78,82,2023-06-06,2024-08-22,,4,12.8,VEND176,0
WRK03169,Health Sub-Centre - Silchar Urban,Health Sub-Centre,Assam,Silchar,Silchar Urban,26.4609,92.0664,16869282,16869282,14,100,2024-01-12,2024-06-12,,3,75.9,VEND090,1
WRK03850,School Building - Bhagalpur West,School Building,Bihar,Bhagalpur,Bhagalpur West,26.8682,84.4547,494368,187859,38,38,2022-11-22,2024-02-26,,3,39.8,VEND277,0
WRK01877,Health Sub-Centre - Silchar Urban,Health Sub-Centre,Assam,Silchar,Silchar Urban,25.1195,92.3444,11842274,5329023,44,45,2023-12-18,2024-11-03,,9,33.0,VEND127,0
WRK01718,Road Construction - Solapur Central,Road Construction,Maharashtra,Solapur,Solapur Central,18.8131,74.5302,6685887,3810955,61,57,2023-02-08,2023-11-16,,10,13.7,VEND231,0
